city,state,permalink,created_at,lat,long,zika_cases,color
Distrito Federal,Mexico,Mexico_Distrito_Federal_20160102,2016-01-02 00:00:00,19.2465,-99.1013,1.0,2
Nayarit,Mexico,Mexico_Nayarit_20160102,2016-01-02 00:00:00,21.7514,-104.8455,1.0,0
Sinaloa,Mexico,Mexico_Sinaloa_20160102,2016-01-02 00:00:00,25.1721,-107.4795,1.0,0
Michoacan de Ocampo,Mexico,Mexico_Michoacan_de_Ocampo_20160102,2016-01-02 00:00:00,19.5665,-101.7068,1.0,0
Chihuahua,Mexico,Mexico_Chihuahua_20160102,2016-01-02 00:00:00,28.633,-106.0691,1.0,2
Queretaro de Arteaga,Mexico,Mexico_Queretaro_de_Arteaga_20160102,2016-01-02 00:00:00,20.5888,-100.3899,1.0,2
San Luis Potosi,Mexico,Mexico_San_Luis_Potosi_20160102,2016-01-02 00:00:00,22.1565,-100.9855,1.0,2
Guerrero,Mexico,Mexico_Guerrero_20160102,2016-01-02 00:00:00,17.4392,-99.5451,1.0,0
Oaxaca,Mexico,Mexico_Oaxaca_20160102,2016-01-02 00:00:00,17.0542,-96.7132,1.0,0
Sabanalarga,Colombia,Colombia_Atlantico_Sabanalarga_20160109,2016-01-09 00:00:00,10.632409,-74.920163,1.00618896721,0
Villamaria,Colombia,Colombia_Caldas_Villamaria_20160109,2016-01-09 00:00:00,5.042569,-75.514771,1.0,0
Sucre,Colombia,Colombia_Sucre_Sucre_20160109,2016-01-09 00:00:00,8.814,-74.7233,1.00021341266,0
Sincelejo,Colombia,Colombia_Sucre_Sincelejo_20160109,2016-01-09 00:00:00,9.3046,-75.3906,1.10713315657,0
San Antonio,Colombia,Colombia_Tolima_San_Antonio_20160109,2016-01-09 00:00:00,3.914099,-75.479861,1.00042682532,0
Marsella,Colombia,Colombia_Risaralda_Marsella_20160109,2016-01-09 00:00:00,4.9372,-75.7376,1.00021341266,0
Viterbo,Colombia,Colombia_Caldas_Viterbo_20160109,2016-01-09 00:00:00,5.0605779,-75.872356,1.0,0
Sabanagrande,Colombia,Colombia_Atlantico_Sabanagrande_20160109,2016-01-09 00:00:00,10.789771,-74.755201,1.00128047597,0
Caloto,Colombia,Colombia_Cauca_Caloto_20160109,2016-01-09 00:00:00,3.033544,-76.408081,1.0,0
San Francisco,Colombia,Colombia_Putumayo_San_Francisco_20160109,2016-01-09 00:00:00,4.9743,-74.2914,1.0,0
Rovira,Colombia,Colombia_Tolima_Rovira_20160109,2016-01-09 00:00:00,4.2393,-75.2397,1.0,0
La Chorrera,Colombia,Colombia_Amazonas_La_Chorrera_20160109,2016-01-09 00:00:00,-1.4334,-72.7499,1.0,2
Nocaima,Colombia,Colombia_Cundinamarca_Nocaima_20160109,2016-01-09 00:00:00,5.069435,-74.380305,1.00021341266,1
Candelaria,Colombia,Colombia_Atlantico_Candelaria_20160109,2016-01-09 00:00:00,3.414112,-76.348857,1.00021341266,0
Monteria,Colombia,Colombia_Cordoba_Monteria_20160109,2016-01-09 00:00:00,8.750983,-75.8785348,1.12313910625,0
Mistrato,Colombia,Colombia_Risaralda_Mistrato_20160109,2016-01-09 00:00:00,5.2991,-75.8821,1.00042682532,0
El Bagre,Colombia,Colombia_Antioquia_El_Bagre_20160109,2016-01-09 00:00:00,7.601357,-74.805277,1.00021341266,0
Cumbal,Colombia,Colombia_Narino_Cumbal_20160109,2016-01-09 00:00:00,0.9046,-77.7912,1.0,2
Buesaco,Colombia,Colombia_Narino_Buesaco_20160109,2016-01-09 00:00:00,1.3845,-77.1557,1.0,0
San Marcos,Colombia,Colombia_Sucre_San_Marcos_20160109,2016-01-09 00:00:00,8.6626,-75.1289,1.00704261786,0
Castilla La Nueva,Colombia,Colombia_Meta_Castilla_La_Nueva_20160109,2016-01-09 00:00:00,3.827834,-73.690164,1.0,0
San Jose,Colombia,Colombia_Caldas_San_Jose_20160109,2016-01-09 00:00:00,5.08414,-75.7903,1.0,0
Santa Rosa De Cabal,Colombia,Colombia_Risaralda_Santa_Rosa_De_Cabal_20160109,2016-01-09 00:00:00,4.8701,-75.6224,1.00021341266,0
Usulutan,El Salvador,El_Salvador_Usulutan_20160109,2016-01-09 00:00:00,13.3453,-88.4428,1.00640237987,0
Villa Caro,Colombia,Colombia_Norte_Santander_Villa_Caro_20160109,2016-01-09 00:00:00,7.9145,-72.9732,1.0,0
La Vega,Colombia,Colombia_Cauca_La_Vega_20160109,2016-01-09 00:00:00,5.000528,-74.339439,1.0,0
Mosquera,Colombia,Colombia_Cundinamarca_Mosquera_20160109,2016-01-09 00:00:00,4.706035,-74.230101,1.0,0
Cumbitara,Colombia,Colombia_Narino_Cumbitara_20160109,2016-01-09 00:00:00,1.677,-77.3253,1.0,2
Santo Tomas,Colombia,Colombia_Atlantico_Santo_Tomas_20160109,2016-01-09 00:00:00,10.763286,-74.756499,1.0017073013,0
Venadillo,Colombia,Colombia_Tolima_Venadillo_20160109,2016-01-09 00:00:00,4.7148,-74.9312,1.00021341266,0
Toledo,Colombia,Colombia_Norte_Santander_Toledo_20160109,2016-01-09 00:00:00,7.307025,-72.480444,1.0,0
San Jacinto Del Cauca,Colombia,Colombia_Bolivar_San_Jacinto_Del_Cauca_20160109,2016-01-09 00:00:00,8.2498841,-74.7223675,1.0,0
Aguascalientes,Mexico,Mexico_Aguascalientes_20160109,2016-01-09 00:00:00,21.8853,-102.2916,1.0,2
Tibu,Colombia,Colombia_Norte_Santander_Tibu_20160109,2016-01-09 00:00:00,8.6424,-72.7377,1.00213412662,0
Mercaderes,Colombia,Colombia_Cauca_Mercaderes_20160109,2016-01-09 00:00:00,1.795801,-77.163397,1.00021341266,1
Providencia,Colombia,Colombia_San_Andres_Providencia_20160109,2016-01-09 00:00:00,13.3388,-81.3729,1.0068292052,0
Planeta Rica,Colombia,Colombia_Cordoba_Planeta_Rica_20160109,2016-01-09 00:00:00,8.412749,-75.584048,1.00021341266,0
Cravo Norte,Colombia,Colombia_Arauca_Cravo_Norte_20160109,2016-01-09 00:00:00,6.3044,-70.2027,1.0,0
Campo De La Cruz,Colombia,Colombia_Atlantico_Campo_De_La_Cruz_20160109,2016-01-09 00:00:00,10.379923,-74.881979,1.0,0
Chipaque,Colombia,Colombia_Cundinamarca_Chipaque_20160109,2016-01-09 00:00:00,4.4431839,-74.045,1.0,0
Lorica,Colombia,Colombia_Cordoba_Lorica_20160109,2016-01-09 00:00:00,9.2376398,-75.8136245,1.00576214189,0
San Luis,Colombia,Colombia_Tolima_San_Luis_20160109,2016-01-09 00:00:00,6.0425,-74.9951,1.00042682532,0
Leguizamo,Colombia,Colombia_Putumayo_Leguizamo_20160109,2016-01-09 00:00:00,-0.185957,-74.78366,1.0,0
Santiago De Tolu,Colombia,Colombia_Sucre_Santiago_De_Tolu_20160109,2016-01-09 00:00:00,9.5275,-75.5813,1.01045722046,0
Sitionuevo,Colombia,Colombia_Magdalena_Sitionuevo_20160109,2016-01-09 00:00:00,10.77525,-74.71955,1.00106706331,0
Colon,Colombia,Colombia_Putumayo_Colon_20160109,2016-01-09 00:00:00,1.190067,-76.972863,1.0,0
Corinto,Colombia,Colombia_Cauca_Corinto_20160109,2016-01-09 00:00:00,3.174159,-76.258802,1.0,0
Baranoa,Colombia,Colombia_Atlantico_Baranoa_20160109,2016-01-09 00:00:00,10.796589,-74.915036,1.0017073013,0
San Onofre,Colombia,Colombia_Sucre_San_Onofre_20160109,2016-01-09 00:00:00,9.7408,-75.5199,1.00021341266,0
Cocorna,Colombia,Colombia_Antioquia_Cocorna_20160109,2016-01-09 00:00:00,6.057265,-75.185598,1.00021341266,0
Supia,Colombia,Colombia_Caldas_Supia_20160109,2016-01-09 00:00:00,5.45589,-75.650401,1.0,0
Santa Isabel,Colombia,Colombia_Tolima_Santa_Isabel_20160109,2016-01-09 00:00:00,4.7135,-75.0977,1.0,0
Cajibio,Colombia,Colombia_Cauca_Cajibio_20160109,2016-01-09 00:00:00,2.621916,-76.571608,1.0,0
Santa Lucia,Colombia,Colombia_Atlantico_Santa_Lucia_20160109,2016-01-09 00:00:00,10.323959,-74.961495,1.0,0
Leticia,Colombia,Colombia_Amazonas_Leticia_20160109,2016-01-09 00:00:00,-4.2119,-69.9395,1.00021341266,0
Quinchia,Colombia,Colombia_Risaralda_Quinchia_20160109,2016-01-09 00:00:00,5.3414,-75.731,1.0,0
Bojaca,Colombia,Colombia_Cundinamarca_Bojaca_20160109,2016-01-09 00:00:00,4.732618,-74.341776,1.0,2
Villa Del Rosario,Colombia,Colombia_Norte_Santander_Villa_Del_Rosario_20160109,2016-01-09 00:00:00,7.8438,-72.4697,1.01984737761,0
Valle De San Juan,Colombia,Colombia_Tolima_Valle_De_San_Juan_20160109,2016-01-09 00:00:00,4.198,-75.1164,1.00042682532,0
Guachene,Colombia,Colombia_Cauca_Guachene_20160109,2016-01-09 00:00:00,3.1329159,-76.393794,1.0,3
Ebejico,Colombia,Colombia_Antioquia_Ebejico_20160109,2016-01-09 00:00:00,6.326906,-75.767345,1.0,0
Cachipay,Colombia,Colombia_Cundinamarca_Cachipay_20160109,2016-01-09 00:00:00,4.730877,-74.437361,1.0,0
La Guadalupe,Colombia,Colombia_Guainia_La_Guadalupe_20160109,2016-01-09 00:00:00,1.2442,-66.8692,1.0,3
Copacabana,Colombia,Colombia_Antioquia_Copacabana_20160109,2016-01-09 00:00:00,6.357621,-75.505078,1.0,0
Valparaiso,Colombia,Colombia_Caqueta_Valparaiso_20160109,2016-01-09 00:00:00,5.615156,-75.625274,1.0,0
Malambo,Colombia,Colombia_Atlantico_Malambo_20160109,2016-01-09 00:00:00,10.8575824,-74.7746834,1.00960356981,0
Nemocon,Colombia,Colombia_Cundinamarca_Nemocon_20160109,2016-01-09 00:00:00,5.066969,-73.880696,1.0,2
Pijao,Colombia,Colombia_Quindio_Pijao_20160109,2016-01-09 00:00:00,4.3366,-75.7024,1.0,3
Cajamarca,Colombia,Colombia_Tolima_Cajamarca_20160109,2016-01-09 00:00:00,4.4418,-75.4268,1.0,0
Solita,Colombia,Colombia_Caqueta_Solita_20160109,2016-01-09 00:00:00,0.88022,-75.62059,1.0,0
San Luis De Since,Colombia,Colombia_Sucre_San_Luis_De_Since_20160109,2016-01-09 00:00:00,9.2411,-75.1464,1.00021341266,0
Circasia,Colombia,Colombia_Quindio_Circasia_20160109,2016-01-09 00:00:00,4.6161,-75.6356,1.0,0
San Felipe,Colombia,Colombia_Guainia_San_Felipe_20160109,2016-01-09 00:00:00,1.9056,-67.0856,1.0,3
Sacama,Colombia,Colombia_Casanare_Sacama_20160109,2016-01-09 00:00:00,6.0986,-72.2484,1.0,0
Cajica,Colombia,Colombia_Cundinamarca_Cajica_20160109,2016-01-09 00:00:00,4.917531,-74.024773,1.0,3
Quimbaya,Colombia,Colombia_Quindio_Quimbaya_20160109,2016-01-09 00:00:00,4.6259,-75.7619,1.0,0
Polonuevo,Colombia,Colombia_Atlantico_Polonuevo_20160109,2016-01-09 00:00:00,10.777471,-74.853162,1.00021341266,0
Salento,Colombia,Colombia_Quindio_Salento_20160109,2016-01-09 00:00:00,4.6374,-75.5708,1.0,3
Ataco,Colombia,Colombia_Tolima_Ataco_20160109,2016-01-09 00:00:00,3.5911,-75.3817,1.0,0
Momil,Colombia,Colombia_Cordoba_Momil_20160109,2016-01-09 00:00:00,9.239504,-75.6767349,1.00960356981,0
Cordoba,Colombia,Colombia_Narino_Cordoba_20160109,2016-01-09 00:00:00,8.0493,-75.574,1.0,3
Luruaco,Colombia,Colombia_Atlantico_Luruaco_20160109,2016-01-09 00:00:00,10.60959,-75.142287,1.00277436461,0
Puerto Colombia,Colombia,Colombia_Guainia_Puerto_Colombia_20160109,2016-01-09 00:00:00,11.001,-74.9508,1.0,3
Natagaima,Colombia,Colombia_Tolima_Natagaima_20160109,2016-01-09 00:00:00,3.6255,-75.0932,1.0068292052,0
Anzoategui,Colombia,Colombia_Tolima_Anzoategui_20160109,2016-01-09 00:00:00,4.6323,-75.0938,1.00021341266,0
Cordoba,Colombia,Colombia_Quindio_Cordoba_20160109,2016-01-09 00:00:00,8.0493,-75.574,1.0,0
Zona Bananera,Colombia,Colombia_Magdalena_Zona_Bananera_20160109,2016-01-09 00:00:00,10.7922447,-74.1709702,1.0034146026,0
Manati,Colombia,Colombia_Atlantico_Manati_20160109,2016-01-09 00:00:00,10.449239,-74.959371,1.0,0
Hato Corozal,Colombia,Colombia_Casanare_Hato_Corozal_20160109,2016-01-09 00:00:00,3.1876,-73.7583,1.0,0
Altamira,Colombia,Colombia_Huila_Altamira_20160109,2016-01-09 00:00:00,3.54867,-76.13723,1.0,0
Genova,Colombia,Colombia_Quindio_Genova_20160109,2016-01-09 00:00:00,4.2056,-75.7922,1.0,3
Herveo,Colombia,Colombia_Tolima_Herveo_20160109,2016-01-09 00:00:00,5.0801,-75.1757,1.0,0
Contadero,Colombia,Colombia_Narino_Contadero_20160109,2016-01-09 00:00:00,0.910907,-77.549911,1.0,2
La Tebaida,Colombia,Colombia_Quindio_La_Tebaida_20160109,2016-01-09 00:00:00,4.4536,-75.7915,1.0,0
Dolores,Colombia,Colombia_Tolima_Dolores_20160109,2016-01-09 00:00:00,3.5394,-74.8972,1.0,0
Acacias,Colombia,Colombia_Meta_Acacias_20160109,2016-01-09 00:00:00,3.991663,-73.766129,1.00021341266,0
Caqueza,Colombia,Colombia_Cundinamarca_Caqueza_20160109,2016-01-09 00:00:00,4.4056369,-73.946686,1.00021341266,1
Cartagena,Colombia,Colombia_Cartagena_Cartagena_20160109,2016-01-09 00:00:00,10.3910485,-75.4794257,1.14384013451,0
Dabeiba,Colombia,Colombia_Antioquia_Dabeiba_20160109,2016-01-09 00:00:00,6.997374,-76.256824,1.0,0
Soacha,Colombia,Colombia_Cundinamarca_Soacha_20160109,2016-01-09 00:00:00,4.5827227,-74.2117465,1.0,0
Filandia,Colombia,Colombia_Quindio_Filandia_20160109,2016-01-09 00:00:00,4.6758,-75.6594,1.0,0
Monitos,Colombia,Colombia_Cordoba_Monitos_20160109,2016-01-09 00:00:00,9.246772,-76.130784,1.0,0
Montenegro,Colombia,Colombia_Quindio_Montenegro_20160109,2016-01-09 00:00:00,4.5666,-75.7501,1.0,0
Chaparral,Colombia,Colombia_Tolima_Chaparral_20160109,2016-01-09 00:00:00,3.7238,-75.484,1.00320118994,0
Piojo,Colombia,Colombia_Atlantico_Piojo_20160109,2016-01-09 00:00:00,10.748716,-75.107922,1.0,0
Sabanalarga,Colombia,Colombia_Casanare_Sabanalarga_20160109,2016-01-09 00:00:00,10.6324,-74.9202,1.0,0
Ibague,Colombia,Colombia_Tolima_Ibague_20160109,2016-01-09 00:00:00,4.4447,-75.2424,1.02881070944,0
Palmar De Varela,Colombia,Colombia_Atlantico_Palmar_De_Varela_20160109,2016-01-09 00:00:00,10.74044,-74.755272,1.00064023799,0
Barranca De Upia,Colombia,Colombia_Meta_Barranca_De_Upia_20160109,2016-01-09 00:00:00,4.567588,-72.966577,1.0,0
Solano,Colombia,Colombia_Caqueta_Solano_20160109,2016-01-09 00:00:00,0.699152,-75.253555,1.0,0
Ponedera,Colombia,Colombia_Atlantico_Ponedera_20160109,2016-01-09 00:00:00,10.641772,-74.753281,1.0,0
Tenerife,Colombia,Colombia_Magdalena_Tenerife_20160109,2016-01-09 00:00:00,9.898413,-74.858425,1.00384142792,0
Repelon,Colombia,Colombia_Atlantico_Repelon_20160109,2016-01-09 00:00:00,10.494762,-75.123706,1.00064023799,0
Guatica,Colombia,Colombia_Risaralda_Guatica_20160109,2016-01-09 00:00:00,5.3164,-75.7994,1.0,3
Silvania,Colombia,Colombia_Cundinamarca_Silvania_20160109,2016-01-09 00:00:00,4.39078,-74.396782,1.00042682532,0
Cabuyaro,Colombia,Colombia_Meta_Cabuyaro_20160109,2016-01-09 00:00:00,4.284528,-72.7923129,1.0,0
Sibundoy,Colombia,Colombia_Putumayo_Sibundoy_20160109,2016-01-09 00:00:00,1.2025,-76.9212,1.0,3
Albania,Colombia,Colombia_Caqueta_Albania_20160109,2016-01-09 00:00:00,11.160651,-72.591907,1.0,0
Balboa,Colombia,Colombia_Cauca_Balboa_20160109,2016-01-09 00:00:00,2.040728,-77.216606,1.0,0
Galapa,Colombia,Colombia_Atlantico_Galapa_20160109,2016-01-09 00:00:00,10.898923,-74.883823,1.00362801526,0
Dosquebradas,Colombia,Colombia_Risaralda_Dosquebradas_20160109,2016-01-09 00:00:00,4.8318,-75.6806,1.00128047597,0
Roncesvalles,Colombia,Colombia_Tolima_Roncesvalles_20160109,2016-01-09 00:00:00,4.0108,-75.6066,1.0,3
Concepcion,Colombia,Colombia_Antioquia_Concepcion_20160109,2016-01-09 00:00:00,6.394353,-75.256581,1.0,2
La Virginia,Colombia,Colombia_Risaralda_La_Virginia_20160109,2016-01-09 00:00:00,4.8892,-75.8707,1.0051219039,0
Los Cordobas,Colombia,Colombia_Cordoba_Los_Cordobas_20160109,2016-01-09 00:00:00,8.905616,-76.354305,1.0,0
Cuaspud,Colombia,Colombia_Narino_Cuaspud_20160109,2016-01-09 00:00:00,0.8633,-77.7298,1.0,2
Chia,Colombia,Colombia_Cundinamarca_Chia_20160109,2016-01-09 00:00:00,4.864758,-74.050918,1.0,0
Santiago,Colombia,Colombia_Putumayo_Santiago_20160109,2016-01-09 00:00:00,1.147148,-77.002405,1.0,0
Aipe,Colombia,Colombia_Huila_Aipe_20160109,2016-01-09 00:00:00,3.222095,-75.241066,1.01685960034,0
Albania,Colombia,Colombia_Guajira_Albania_20160109,2016-01-09 00:00:00,11.160651,-72.591907,1.0017073013,0
Chachagui,Colombia,Colombia_Narino_Chachagui_20160109,2016-01-09 00:00:00,1.3599,-77.2828,1.0,2
Baraya,Colombia,Colombia_Huila_Baraya_20160109,2016-01-09 00:00:00,3.151685,-75.054209,1.00149388864,0
Narino,Colombia,Colombia_Cundinamarca_Narino_20160109,2016-01-09 00:00:00,1.289151,-77.35794,1.00298777727,1
Cartagena Del Chaira,Colombia,Colombia_Caqueta_Cartagena_Del_Chaira_20160109,2016-01-09 00:00:00,1.3338448,-74.8434026,1.0,0
Tolu Viejo,Colombia,Colombia_Sucre_Tolu_Viejo_20160109,2016-01-09 00:00:00,9.4528,-75.4391,1.00213412662,0
Balboa,Colombia,Colombia_Risaralda_Balboa_20160109,2016-01-09 00:00:00,2.0407,-77.2166,1.00021341266,1
Concordia,Colombia,Colombia_Antioquia_Concordia_20160109,2016-01-09 00:00:00,6.044979,-75.908354,1.0,0
Colon,Colombia,Colombia_Narino_Colon_20160109,2016-01-09 00:00:00,1.642902,-77.044933,1.0,2
Montelibano,Colombia,Colombia_Cordoba_Montelibano_20160109,2016-01-09 00:00:00,7.976803,-75.417209,1.00896333182,0
Ortega,Colombia,Colombia_Tolima_Ortega_20160109,2016-01-09 00:00:00,3.935841,-75.220606,1.00085365065,0
Calarca,Colombia,Colombia_Quindio_Calarca_20160109,2016-01-09 00:00:00,4.5304,-75.6404,1.0,0
Planadas,Colombia,Colombia_Tolima_Planadas_20160109,2016-01-09 00:00:00,3.1972,-75.6438,1.00042682532,0
Villanueva,Colombia,Colombia_Casanare_Villanueva_20160109,2016-01-09 00:00:00,10.6037,-72.9819,1.00064023799,0
Algeciras,Colombia,Colombia_Huila_Algeciras_20160109,2016-01-09 00:00:00,2.523477,-75.3156939,1.00085365065,0
Milan,Colombia,Colombia_Caqueta_Milan_20160109,2016-01-09 00:00:00,5.09774,-75.46575,1.0,0
Alvarado,Colombia,Colombia_Tolima_Alvarado_20160109,2016-01-09 00:00:00,4.566843,-74.953211,1.00746944319,0
Puerto Colombia,Colombia,Colombia_Atlantico_Puerto_Colombia_20160109,2016-01-09 00:00:00,11.001004,-74.950761,1.01749983832,0
Don Matias,Colombia,Colombia_Antioquia_Don_Matias_20160109,2016-01-09 00:00:00,6.485702,-75.393831,1.0,3
Buenavista,Colombia,Colombia_Quindio_Buenavista_20160109,2016-01-09 00:00:00,4.3595,-75.7384,1.0,0
Almaguer,Colombia,Colombia_Cauca_Almaguer_20160109,2016-01-09 00:00:00,1.914182,-76.854839,1.0,0
Juan De Acosta,Colombia,Colombia_Atlantico_Juan_De_Acosta_20160109,2016-01-09 00:00:00,10.829092,-75.035858,1.00021341266,0
Rioblanco,Colombia,Colombia_Tolima_Rioblanco_20160109,2016-01-09 00:00:00,3.5309,-75.6805,1.0,0
Armenia,Colombia,Colombia_Quindio_Armenia_20160109,2016-01-09 00:00:00,4.5351,-75.6732,1.00128047597,0
Belen De Umbria,Colombia,Colombia_Risaralda_Belen_De_Umbria_20160109,2016-01-09 00:00:00,5.2009,-75.8693,1.00042682532,0
Alpujarra,Colombia,Colombia_Tolima_Alpujarra_20160109,2016-01-09 00:00:00,3.3919,-74.9327,1.00042682532,0
El Encanto,Colombia,Colombia_Amazonas_El_Encanto_20160109,2016-01-09 00:00:00,-1.7703,-73.1635,1.0,2
Sopo,Colombia,Colombia_Cundinamarca_Sopo_20160109,2016-01-09 00:00:00,4.908732,-73.9410709,1.0,3
Puerto Alegria,Colombia,Colombia_Amazonas_Puerto_Alegria_20160109,2016-01-09 00:00:00,-1.0056,-74.0143,1.0,2
Consaca,Colombia,Colombia_Narino_Consaca_20160109,2016-01-09 00:00:00,1.207624,-77.465658,1.0,2
Salamina,Colombia,Colombia_Caldas_Salamina_20160109,2016-01-09 00:00:00,5.402354,-75.486468,1.0,3
Anza,Colombia,Colombia_Antioquia_Anza_20160109,2016-01-09 00:00:00,6.301106,-75.853255,1.0,0
Santa Marta,Colombia,Colombia_Sta_Marta_D.E._Santa_Marta_20160109,2016-01-09 00:00:00,11.2403547,-74.2110227,1.1939921102,0
El Carmen De Bolivar,Colombia,Colombia_Bolivar_El_Carmen_De_Bolivar_20160109,2016-01-09 00:00:00,9.721064,-75.115733,1.00149388864,0
Landazuri,Colombia,Colombia_Santander_Landazuri_20160109,2016-01-09 00:00:00,6.2195,-73.8093,1.0,3
Valencia,Colombia,Colombia_Cordoba_Valencia_20160109,2016-01-09 00:00:00,8.2567869,-76.147936,1.00064023799,0
Buenavista,Colombia,Colombia_Boyaca_Buenavista_20160109,2016-01-09 00:00:00,8.680399,-75.254316,1.0,0
Zapatoca,Colombia,Colombia_Santander_Zapatoca_20160109,2016-01-09 00:00:00,6.8139,-73.2725,1.0,0
Lebrija,Colombia,Colombia_Santander_Lebrija_20160109,2016-01-09 00:00:00,7.1113,-73.2167,1.00106706331,0
El Guamo,Colombia,Colombia_Bolivar_El_Guamo_20160109,2016-01-09 00:00:00,10.031243,-74.97611,1.0,0
Caicedo,Colombia,Colombia_Antioquia_Caicedo_20160109,2016-01-09 00:00:00,6.405354,-75.984309,1.0,0
Zambrano,Colombia,Colombia_Bolivar_Zambrano_20160109,2016-01-09 00:00:00,9.744554,-74.8162,1.0,3
Los Santos,Colombia,Colombia_Santander_Los_Santos_20160109,2016-01-09 00:00:00,6.7557,-73.1023,1.0,0
San Francisco,Colombia,Colombia_Cundinamarca_San_Francisco_20160109,2016-01-09 00:00:00,4.974252,-74.291386,1.00021341266,1
Fonseca,Colombia,Colombia_Guajira_Fonseca_20160109,2016-01-09 00:00:00,10.886123,-72.851515,1.00064023799,0
Villanueva,Colombia,Colombia_Santander_Villanueva_20160109,2016-01-09 00:00:00,10.6037,-72.9819,1.0,3
Fuente De Oro,Colombia,Colombia_Meta_Fuente_De_Oro_20160109,2016-01-09 00:00:00,3.462502,-73.619979,1.0,0
Riohacha,Colombia,Colombia_Guajira_Riohacha_20160109,2016-01-09 00:00:00,11.5384151,-72.9167838,1.01067063312,0
Apartado,Colombia,Colombia_Antioquia_Apartado_20160109,2016-01-09 00:00:00,7.882761,-76.624692,1.00042682532,0
San Juan De Arama,Colombia,Colombia_Meta_San_Juan_De_Arama_20160109,2016-01-09 00:00:00,3.371603,-73.874958,1.0,0
Magangue,Colombia,Colombia_Bolivar_Magangue_20160109,2016-01-09 00:00:00,9.2414156,-74.7527587,1.00426825325,0
Villanueva,Colombia,Colombia_Bolivar_Villanueva_20160109,2016-01-09 00:00:00,4.611252,-72.928126,1.00149388864,0
Malaga,Colombia,Colombia_Santander_Malaga_20160109,2016-01-09 00:00:00,6.7039,-72.7299,1.0,0
Vetas,Colombia,Colombia_Santander_Vetas_20160109,2016-01-09 00:00:00,7.3092,-72.8711,1.0,3
San Bernardo Del Viento,Colombia,Colombia_Cordoba_San_Bernardo_Del_Viento_20160109,2016-01-09 00:00:00,9.3525858,-75.9535815,1.0017073013,0
Valle De San Jose,Colombia,Colombia_Santander_Valle_De_San_Jose_20160109,2016-01-09 00:00:00,6.4481,-73.1438,1.0,0
Mahates,Colombia,Colombia_Bolivar_Mahates_20160109,2016-01-09 00:00:00,10.235048,-75.191297,1.00640237987,0
Matanza,Colombia,Colombia_Santander_Matanza_20160109,2016-01-09 00:00:00,7.3228,-73.016,1.0,0
Tona,Colombia,Colombia_Santander_Tona_20160109,2016-01-09 00:00:00,7.2018,-72.9668,1.0,0
Turbana,Colombia,Colombia_Bolivar_Turbana_20160109,2016-01-09 00:00:00,10.274743,-75.441594,1.00149388864,0
Jordan,Colombia,Colombia_Santander_Jordan_20160109,2016-01-09 00:00:00,6.732449,-73.095942,1.0,0
Mogotes,Colombia,Colombia_Santander_Mogotes_20160109,2016-01-09 00:00:00,6.4749,-72.9705,1.0,2
Buenavista,Colombia,Colombia_Sucre_Buenavista_20160109,2016-01-09 00:00:00,4.3595,-75.7384,1.00661579254,0
Caldas,Colombia,Colombia_Boyaca_Caldas_20160109,2016-01-09 00:00:00,5.29826,-75.2479061,1.0,3
San Juan Del Cesar,Colombia,Colombia_Guajira_San_Juan_Del_Cesar_20160109,2016-01-09 00:00:00,10.8182564,-73.0405277,1.00618896721,0
La Capilla,Colombia,Colombia_Boyaca_La_Capilla_20160109,2016-01-09 00:00:00,4.719296,-74.427806,1.0,3
San Andres Sotavento,Colombia,Colombia_Cordoba_San_Andres_Sotavento_20160109,2016-01-09 00:00:00,9.146743,-75.509017,1.00064023799,0
Galan,Colombia,Colombia_Santander_Galan_20160109,2016-01-09 00:00:00,6.639497,-73.287406,1.0,0
Corozal,Colombia,Colombia_Sucre_Corozal_20160109,2016-01-09 00:00:00,9.3217,-75.2945,1.01301817241,0
Sasaima,Colombia,Colombia_Cundinamarca_Sasaima_20160109,2016-01-09 00:00:00,4.963945,-74.434042,1.00149388864,1
Canasgordas,Colombia,Colombia_Antioquia_Canasgordas_20160109,2016-01-09 00:00:00,6.750597,-76.02611,1.00042682532,0
Coloso,Colombia,Colombia_Sucre_Coloso_20160109,2016-01-09 00:00:00,9.4909,-75.3558,1.00256095195,0
Jerico,Colombia,Colombia_Boyaca_Jerico_20160109,2016-01-09 00:00:00,5.790513,-75.776082,1.0,3
El Molino,Colombia,Colombia_Guajira_El_Molino_20160109,2016-01-09 00:00:00,10.652064,-72.921798,1.00085365065,0
Giron,Colombia,Colombia_Santander_Giron_20160109,2016-01-09 00:00:00,7.074,-73.1693,1.0,0
Alban,Colombia,Colombia_Cundinamarca_Alban_20160109,2016-01-09 00:00:00,4.876248,-74.437772,1.0,2
Cicuco,Colombia,Colombia_Bolivar_Cicuco_20160109,2016-01-09 00:00:00,9.276688,-74.639634,1.00021341266,0
El Castillo,Colombia,Colombia_Meta_El_Castillo_20160109,2016-01-09 00:00:00,3.564252,-73.794394,1.0,0
Chalan,Colombia,Colombia_Sucre_Chalan_20160109,2016-01-09 00:00:00,9.5458,-75.3129,1.0,0
Floresta,Colombia,Colombia_Boyaca_Floresta_20160109,2016-01-09 00:00:00,6.54639,-75.55472,1.0,3
Angelopolis,Colombia,Colombia_Antioquia_Angelopolis_20160109,2016-01-09 00:00:00,6.11183,-75.71057,1.0,0
